context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
foam,5,0.0,0.0,0.0,0.0
colour,5,0.01,0.01,0.0,0.03
various,5,0.01,0.0,0.0,0.01
18th,5,0.0,0.0,0.0,0.01
comfort,5,0.0,0.0,0.0,0.01
exhibits,5,0.0,0.0,0.0,0.01
distinctive,5,0.01,0.0,0.0,0.01
stored,5,0.01,0.01,0.0,0.02
bell,5,0.01,0.01,0.0,0.05
garden,5,0.01,0.01,0.0,0.03
figures,5,0.0,0.0,0.0,0.01
lid,5,0.01,0.01,0.0,0.02
oldest,5,0.0,0.0,0.0,0.0
mercury,5,0.0,0.0,0.0,0.01
coins,5,0.0,0.0,0.0,0.01
stands,5,0.0,0.0,0.0,0.01
knife,5,0.01,0.0,0.0,0.01
exhibited,5,0.0,0.0,0.0,0.01
connected,5,0.0,0.0,0.0,0.01
skeleton,5,0.0,0.0,0.0,0.01
ribbon,5,0.01,0.0,0.0,0.02
specialty,5,0.0,0.0,0.0,0.0
david,5,0.0,0.0,0.0,0.0
cuts,5,0.01,0.01,0.0,0.03
carefully,5,0.0,0.0,0.0,0.0
oval,5,0.0,0.0,0.0,0.0
ingredients,5,0.01,0.0,0.0,0.01
specially,5,0.0,0.0,0.0,0.01
characterized,5,0.0,0.0,0.0,0.01
tons,5,0.0,0.0,0.0,0.0
sided,5,0.0,0.0,0.0,0.01
cafe,5,0.01,0.01,0.0,0.03
earliest,5,0.0,0.0,0.0,0.01
halls,5,0.0,0.0,0.0,0.01
shelter,5,0.0,0.0,0.0,0.01
ad,5,0.0,0.0,0.0,0.01
elsewhere,5,0.0,0.0,0.0,0.01
piano,5,0.0,0.0,0.0,0.01
demon,5,0.01,0.0,0.0,0.01
arranged,5,0.0,0.0,0.0,0.01
museums,5,0.0,0.0,0.0,0.01
lifted,5,0.0,0.0,0.0,0.01
stronger,5,0.0,0.0,0.0,0.0
45,5,0.0,0.0,0.0,0.01
rigid,5,0.0,0.0,0.0,0.01
dining,5,0.0,0.0,0.0,0.01
technological,5,0.0,0.0,0.0,0.0
ink,5,0.01,0.01,0.0,0.05
labeled,5,0.01,0.0,0.0,0.01
identified,5,0.01,0.01,0.0,0.02
charlie,5,0.0,0.0,0.0,0.01
bamboo,5,0.0,0.0,0.0,0.0
stem,5,0.0,0.0,0.0,0.01
keeps,5,0.0,0.0,0.0,0.01
indicates,5,0.0,0.0,0.0,0.01
thicker,5,0.0,0.0,0.0,0.01
notes,5,0.0,0.0,0.0,0.01
focusing,5,0.0,0.0,0.0,0.01
traces,5,0.0,0.0,0.0,0.01
grade,5,0.0,0.0,0.0,0.0
millennium,5,0.0,0.0,0.0,0.0
bent,5,0.0,0.0,0.0,0.0
atop,5,0.01,0.01,0.0,0.03
easier,5,0.0,0.0,0.0,0.01
notably,5,0.0,0.0,0.0,0.0
meal,5,0.0,0.0,0.0,0.01
finest,5,0.0,0.0,0.0,0.0
heavier,5,0.0,0.0,0.0,0.0
poetry,5,0.0,0.0,0.0,0.0
inverted,5,0.0,0.0,0.0,0.01
ohio,5,0.0,0.0,0.0,0.01
vs,5,0.02,0.02,0.0,0.09
viewer,5,0.0,0.0,0.0,0.01
comparable,5,0.0,0.0,0.0,0.0
cane,5,0.0,0.0,0.0,0.01
clark,5,0.0,0.0,0.0,0.01
tears,5,0.0,0.0,0.0,0.01
holder,5,0.02,0.02,0.0,0.1
dvd,5,0.0,0.0,0.0,0.01
locks,5,0.01,0.01,0.0,0.04
institute,5,0.0,0.0,0.0,0.0
polish,5,0.0,0.0,0.0,0.01
reputation,5,0.0,0.0,0.0,0.01
penny,5,0.01,0.0,0.0,0.01
throat,5,0.01,0.0,0.0,0.02
manner,5,0.0,0.0,0.0,0.01
owns,5,0.0,0.0,0.0,0.01
prize,5,0.01,0.01,0.0,0.03
customer,5,0.0,0.0,0.0,0.01
margaret,5,0.0,0.0,0.0,0.01
impression,5,0.0,0.0,0.0,0.01
inventor,5,0.0,0.0,0.0,0.01
premium,5,0.0,0.0,0.0,0.01
secured,5,0.0,0.0,0.0,0.0
eleven,5,0.0,0.0,0.0,0.0
individually,5,0.0,0.0,0.0,0.01
et,5,0.0,0.0,0.0,0.01
scientist,5,0.0,0.0,0.0,0.0
ticket,5,0.0,0.0,0.0,0.01
permanently,5,0.0,0.0,0.0,0.0
exceptional,5,0.0,0.0,0.0,0.0
mason,5,0.0,0.0,0.0,0.01
lecture,5,0.0,0.0,0.0,0.01
thread,5,0.0,0.0,0.0,0.01
massachusetts,5,0.0,0.0,0.0,0.0
exclusively,5,0.0,0.0,0.0,0.0
slogan,5,0.0,0.0,0.0,0.01
specialist,5,0.0,0.0,0.0,0.0
contributions,5,0.0,0.0,0.0,0.01
documents,5,0.01,0.0,0.0,0.02
distinguish,5,0.0,0.0,0.0,0.01
fixing,5,0.0,0.0,0.0,0.0
pairs,5,0.0,0.0,0.0,0.01
landmark,5,0.0,0.0,0.0,0.0
belonging,5,0.0,0.0,0.0,0.01
blows,5,0.01,0.01,0.0,0.03
holding,5,0.02,0.02,0.0,0.04
like,5,0.02,0.01,0.01,0.03
custom,5,0.01,0.01,0.0,0.02
her,5,0.03,0.02,0.02,0.09
put,5,0.01,0.01,0.01,0.02
are,5,0.02,0.01,0.01,0.03
do,5,0.01,0.01,0.01,0.04
face,5,0.02,0.01,0.01,0.03
children,5,0.01,0.0,0.0,0.01
every,5,0.01,0.01,0.01,0.01
top,5,0.01,0.01,0.01,0.02
sky,5,0.01,0.0,0.0,0.01
back,5,0.02,0.01,0.01,0.02
ll,5,0.01,0.0,0.0,0.01
magical,5,0.01,0.0,0.0,0.01
look,5,0.01,0.01,0.01,0.02
takes,5,0.01,0.0,0.0,0.02
throwing,5,0.01,0.01,0.0,0.03
week,5,0.01,0.0,0.0,0.01
marks,5,0.0,0.0,0.0,0.01
doesn,5,0.01,0.01,0.0,0.02
picture,5,0.01,0.01,0.0,0.02
hands,5,0.01,0.0,0.0,0.01
again,5,0.01,0.0,0.01,0.01
pair,5,0.01,0.0,0.0,0.01
giant,5,0.01,0.0,0.0,0.02
blind,5,0.0,0.0,0.0,0.01
give,5,0.01,0.0,0.0,0.02
end,5,0.01,0.0,0.01,0.01
wish,5,0.0,0.0,0.0,0.01
midnight,5,0.01,0.01,0.0,0.05
anywhere,5,0.01,0.01,0.0,0.02
answers,5,0.0,0.0,0.0,0.01
weeks,5,0.0,0.0,0.0,0.01
described,5,0.01,0.01,0.0,0.02
since,5,0.01,0.0,0.0,0.01
commonly,5,0.01,0.0,0.01,0.01
remove,5,0.01,0.0,0.01,0.01
drop,5,0.01,0.0,0.01,0.01
though,5,0.01,0.0,0.01,0.01
times,5,0.01,0.0,0.0,0.01
performed,5,0.01,0.0,0.0,0.01
couple,5,0.0,0.0,0.0,0.01
get,5,0.01,0.01,0.01,0.04
presumably,5,0.01,0.0,0.0,0.01
pin,5,0.01,0.01,0.0,0.01
dies,5,0.0,0.0,0.0,0.01
think,5,0.01,0.01,0.0,0.03
information,5,0.01,0.01,0.0,0.03
asked,5,0.01,0.01,0.0,0.02
us,5,0.01,0.0,0.0,0.01
bible,5,0.0,0.0,0.0,0.01
recently,5,0.0,0.0,0.0,0.01
meaning,5,0.01,0.0,0.0,0.01
sign,5,0.01,0.0,0.0,0.01
pure,5,0.01,0.0,0.0,0.01
offers,5,0.0,0.0,0.0,0.01
falling,5,0.01,0.0,0.0,0.01
photograph,5,0.0,0.0,0.0,0.01
alaska,5,0.0,0.0,0.0,0.01
want,5,0.01,0.0,0.0,0.02
taken,5,0.01,0.0,0.0,0.01
appearance,5,0.01,0.0,0.0,0.02
etc,5,0.01,0.0,0.0,0.01
crest,5,0.0,0.0,0.0,0.01
sisters,5,0.0,0.0,0.0,0.0
blend,5,0.0,0.0,0.0,0.01
grabs,5,0.01,0.01,0.0,0.02
backwards,5,0.0,0.0,0.0,0.01
wants,5,0.01,0.0,0.0,0.01
lives,5,0.0,0.0,0.0,0.01
married,5,0.0,0.0,0.0,0.01
chocolate,5,0.01,0.01,0.0,0.02
purchased,5,0.01,0.01,0.0,0.01
uncommon,5,0.01,0.01,0.0,0.02
eggs,5,0.0,0.0,0.0,0.01
discovers,5,0.01,0.0,0.0,0.01
needs,5,0.0,0.0,0.0,0.01
simply,5,0.01,0.0,0.0,0.02
showing,5,0.0,0.0,0.0,0.01
tell,5,0.01,0.01,0.0,0.02
intended,5,0.0,0.0,0.0,0.01
money,5,0.0,0.0,0.0,0.01
begin,5,0.0,0.0,0.0,0.01
reveal,5,0.0,0.0,0.0,0.01
possibly,5,0.0,0.0,0.0,0.01
mean,5,0.01,0.01,0.0,0.03
earlier,5,0.0,0.0,0.0,0.01
populations,5,0.0,0.0,0.0,0.01
somebody,5,0.0,0.0,0.0,0.01
badge,5,0.0,0.0,0.0,0.01
decreased,5,0.0,0.0,0.0,0.01
argue,5,0.0,0.0,0.0,0.01
suspect,5,0.01,0.01,0.0,0.04
rachel,5,0.0,0.0,0.0,0.0
select,5,0.0,0.0,0.0,0.02
selection,5,0.0,0.0,0.0,0.01
reward,5,0.0,0.0,0.0,0.01
keys,5,0.0,0.0,0.0,0.01
rat,5,0.0,0.0,0.0,0.01
realizes,5,0.01,0.01,0.0,0.02
aka,5,0.0,0.0,0.0,0.01
likewise,5,0.0,0.0,0.0,0.0
performs,5,0.0,0.0,0.0,0.0
tough,5,0.0,0.0,0.0,0.01
differently,5,0.0,0.0,0.0,0.01
dances,5,0.0,0.0,0.0,0.01
luke,5,0.0,0.0,0.0,0.0
chains,5,0.0,0.0,0.0,0.0
claims,5,0.0,0.0,0.0,0.01
competitors,5,0.0,0.0,0.0,0.0
correctly,5,0.0,0.0,0.0,0.01
wash,5,0.01,0.01,0.0,0.02
receive,5,0.01,0.0,0.0,0.02
seemingly,5,0.0,0.0,0.0,0.01
tend,5,0.0,0.0,0.0,0.0
theft,5,0.0,0.0,0.0,0.01
demands,5,0.0,0.0,0.0,0.01
accompanying,5,0.0,0.0,0.0,0.01
barely,5,0.0,0.0,0.0,0.01
context,5,0.0,0.0,0.0,0.01
confined,5,0.0,0.0,0.0,0.0
stays,5,0.0,0.0,0.0,0.0
variation,5,0.0,0.0,0.0,0.01
photo,5,0.01,0.0,0.0,0.02
sends,5,0.0,0.0,0.0,0.01
usually,5,0.01,0.01,0.01,0.03
man,5,0.02,0.01,0.01,0.02
profile,5,0.01,0.0,0.0,0.02
while,5,0.01,0.0,0.01,0.02
mascot,5,0.0,0.0,0.0,0.01
expected,5,0.01,0.0,0.0,0.01
prior,5,0.01,0.0,0.0,0.01
bit,5,0.01,0.0,0.0,0.01
leaves,5,0.01,0.0,0.01,0.01
typical,5,0.01,0.0,0.0,0.01
some,5,0.01,0.01,0.01,0.03
daughter,5,0.0,0.0,0.0,0.01
claire,5,0.0,0.0,0.0,0.01
harvest,5,0.01,0.0,0.0,0.01
kills,5,0.0,0.0,0.0,0.01
prefer,5,0.0,0.0,0.0,0.01
feed,5,0.01,0.0,0.0,0.01
nine,5,0.0,0.0,0.0,0.01
native,5,0.0,0.0,0.0,0.01
aside,5,0.0,0.0,0.0,0.01
sister,5,0.0,0.0,0.0,0.01
brand,5,0.01,0.0,0.0,0.01
begun,5,0.0,0.0,0.0,0.01
occasionally,5,0.0,0.0,0.0,0.01
appear,5,0.01,0.0,0.0,0.01
coloured,4,0.02,0.01,0.0,0.04
plastic,4,0.03,0.03,0.01,0.08
century,4,0.01,0.01,0.01,0.02
blown,4,0.01,0.01,0.01,0.02
factories,4,0.01,0.01,0.0,0.02
container,4,0.02,0.02,0.01,0.04
manufacture,4,0.01,0.01,0.0,0.02
milk,4,0.04,0.04,0.01,0.08
manufacturing,4,0.01,0.01,0.0,0.02
company,4,0.02,0.01,0.01,0.02
works,4,0.01,0.01,0.01,0.01
museum,4,0.01,0.01,0.0,0.01
lens,4,0.01,0.01,0.0,0.01
objects,4,0.01,0.01,0.0,0.02
aluminium,4,0.01,0.0,0.0,0.01
decorated,4,0.01,0.01,0.0,0.01
sculpture,4,0.01,0.0,0.0,0.01
flat,4,0.01,0.0,0.0,0.01
stainless,4,0.01,0.0,0.0,0.01
light,4,0.04,0.04,0.01,0.14
melting,4,0.01,0.0,0.0,0.01
elevator,4,0.0,0.0,0.0,0.01
eye,4,0.01,0.01,0.01,0.02
designer,4,0.01,0.0,0.0,0.01
drink,4,0.04,0.04,0.01,0.09
framed,4,0.01,0.01,0.0,0.01
altar,4,0.02,0.01,0.0,0.05
display,4,0.01,0.01,0.0,0.01
making,4,0.01,0.01,0.01,0.03
imported,4,0.01,0.0,0.0,0.01
replaced,4,0.01,0.0,0.01,0.01
design,4,0.01,0.01,0.01,0.02
coating,4,0.0,0.0,0.0,0.01
tubing,4,0.0,0.0,0.0,0.01
cut,4,0.03,0.02,0.01,0.08
empty,4,0.03,0.03,0.0,0.09
work,4,0.01,0.0,0.01,0.02
contains,4,0.01,0.0,0.0,0.01
layer,4,0.01,0.0,0.0,0.01
copper,4,0.01,0.01,0.0,0.02
above,4,0.01,0.0,0.01,0.01
cage,4,0.01,0.01,0.0,0.01
pyramid,4,0.0,0.0,0.0,0.01
carved,4,0.01,0.01,0.0,0.01
including,4,0.01,0.0,0.01,0.01
break,4,0.02,0.01,0.01,0.04
antique,4,0.0,0.0,0.0,0.01
polished,4,0.01,0.01,0.0,0.04
tall,4,0.01,0.01,0.01,0.02
paint,4,0.01,0.0,0.0,0.01
maker,4,0.01,0.01,0.0,0.03
solid,4,0.01,0.0,0.0,0.01
containing,4,0.01,0.01,0.0,0.02
bottom,4,0.01,0.01,0.01,0.02
style,4,0.01,0.01,0.01,0.02
anglo,4,0.0,0.0,0.0,0.01
makers,4,0.01,0.01,0.0,0.01
cube,4,0.0,0.0,0.0,0.01
metallic,4,0.0,0.0,0.0,0.01
15th,4,0.0,0.0,0.0,0.01
breaks,4,0.01,0.01,0.0,0.02
gallery,4,0.0,0.0,0.0,0.01
frame,4,0.0,0.0,0.0,0.01
dates,4,0.0,0.0,0.0,0.01
visible,4,0.01,0.0,0.01,0.01
packaging,4,0.01,0.01,0.0,0.03
technique,4,0.01,0.0,0.0,0.01
plain,4,0.0,0.0,0.0,0.01
hammer,4,0.0,0.0,0.0,0.01
boxes,4,0.0,0.0,0.0,0.01
circular,4,0.0,0.0,0.0,0.0
staircase,4,0.0,0.0,0.0,0.0
precious,4,0.0,0.0,0.0,0.01
ensemble,4,0.0,0.0,0.0,0.0
color,4,0.02,0.02,0.0,0.07
images,4,0.01,0.0,0.0,0.02
st,4,0.0,0.0,0.0,0.01
recycling,4,0.01,0.01,0.0,0.03
early,4,0.01,0.0,0.0,0.02
artists,4,0.0,0.0,0.0,0.0
batch,4,0.0,0.0,0.0,0.0
vessel,4,0.0,0.0,0.0,0.01
photographic,4,0.0,0.0,0.0,0.0
bubbles,4,0.01,0.01,0.0,0.01
dating,4,0.0,0.0,0.0,0.0
hall,4,0.0,0.0,0.0,0.01
melt,4,0.01,0.0,0.0,0.01
viewing,4,0.0,0.0,0.0,0.0
raw,4,0.0,0.0,0.0,0.01
cylindrical,4,0.0,0.0,0.0,0.0
restoration,4,0.0,0.0,0.0,0.01
chemical,4,0.01,0.0,0.0,0.01
pouring,4,0.01,0.01,0.0,0.02
artifacts,4,0.0,0.0,0.0,0.01
bonding,4,0.0,0.0,0.0,0.0
flying,4,0.0,0.0,0.0,0.0
sanctuary,4,0.0,0.0,0.0,0.01
consists,4,0.0,0.0,0.0,0.01
ordinary,4,0.0,0.0,0.0,0.01
double,4,0.01,0.0,0.0,0.01
tin,4,0.01,0.0,0.0,0.01
dated,4,0.01,0.01,0.0,0.01
bays,4,0.0,0.0,0.0,0.0
churches,4,0.0,0.0,0.0,0.01
contain,4,0.01,0.01,0.0,0.02
depicts,4,0.0,0.0,0.0,0.0
reflection,4,0.0,0.0,0.0,0.01
statues,4,0.0,0.0,0.0,0.0
floats,4,0.0,0.0,0.0,0.0
completed,4,0.0,0.0,0.0,0.0
seal,4,0.01,0.0,0.0,0.01
business,4,0.0,0.0,0.0,0.01
key,4,0.01,0.0,0.0,0.01
photographs,4,0.01,0.01,0.0,0.02
allows,4,0.0,0.0,0.0,0.01
stories,4,0.01,0.0,0.0,0.01
13th,4,0.0,0.0,0.0,0.0
centre,4,0.0,0.0,0.0,0.0
filling,4,0.01,0.01,0.0,0.02
liquor,4,0.03,0.02,0.0,0.09
impressive,4,0.0,0.0,0.0,0.0
tops,4,0.01,0.01,0.0,0.03
suspended,4,0.0,0.0,0.0,0.01
collectors,4,0.01,0.0,0.0,0.01
executed,4,0.0,0.0,0.0,0.01
stairs,4,0.0,0.0,0.0,0.0
clean,4,0.01,0.0,0.0,0.01
intact,4,0.0,0.0,0.0,0.0
tiny,4,0.0,0.0,0.0,0.01
mold,4,0.0,0.0,0.0,0.0
potassium,4,0.0,0.0,0.0,0.01
slender,4,0.01,0.0,0.0,0.01
trade,4,0.0,0.0,0.0,0.01
rolled,4,0.0,0.0,0.0,0.0
featuring,4,0.01,0.0,0.0,0.01
uv,4,0.0,0.0,0.0,0.0
apartment,4,0.0,0.0,0.0,0.01
bars,4,0.0,0.0,0.0,0.01
sits,4,0.0,0.0,0.0,0.01
patent,4,0.01,0.0,0.0,0.01
sections,4,0.0,0.0,0.0,0.01
soft,4,0.01,0.01,0.0,0.01
sensitive,4,0.01,0.0,0.0,0.01
bits,4,0.0,0.0,0.0,0.01
cameras,4,0.01,0.01,0.0,0.02
greenhouse,4,0.0,0.0,0.0,0.0
iconic,4,0.01,0.0,0.0,0.01
vault,4,0.0,0.0,0.0,0.0
sealing,4,0.0,0.0,0.0,0.01
hunt,4,0.0,0.0,0.0,0.0
texture,4,0.01,0.01,0.0,0.04
1980s,4,0.0,0.0,0.0,0.01
reflected,4,0.0,0.0,0.0,0.01
grown,4,0.01,0.01,0.0,0.01
printed,4,0.01,0.0,0.0,0.01
contents,4,0.01,0.01,0.0,0.03
probably,4,0.0,0.0,0.0,0.0
restored,4,0.0,0.0,0.0,0.0
date,4,0.0,0.0,0.0,0.01
elaborate,4,0.0,0.0,0.0,0.01
laboratory,4,0.0,0.0,0.0,0.01
yard,4,0.0,0.0,0.0,0.01
international,4,0.0,0.0,0.0,0.01
commercially,4,0.0,0.0,0.0,0.0
faces,4,0.01,0.01,0.0,0.01
sight,4,0.0,0.0,0.0,0.01
projected,4,0.0,0.0,0.0,0.0
measuring,4,0.0,0.0,0.0,0.01
dedicated,4,0.0,0.0,0.0,0.01
clock,4,0.01,0.01,0.0,0.02
producers,4,0.0,0.0,0.0,0.01
craft,4,0.0,0.0,0.0,0.01
1968,4,0.01,0.01,0.0,0.02
reverse,4,0.0,0.0,0.0,0.01
tables,4,0.0,0.0,0.0,0.01
powell,4,0.0,0.0,0.0,0.0
anchor,4,0.0,0.0,0.0,0.0
lounge,4,0.01,0.01,0.0,0.01
survives,4,0.0,0.0,0.0,0.0
highly,4,0.0,0.0,0.0,0.01
cracked,4,0.0,0.0,0.0,0.01
thai,4,0.0,0.0,0.0,0.0
triangular,4,0.0,0.0,0.0,0.0
shields,4,0.0,0.0,0.0,0.0
productions,4,0.0,0.0,0.0,0.0
graphics,4,0.0,0.0,0.0,0.01
butler,4,0.0,0.0,0.0,0.0
wires,4,0.0,0.0,0.0,0.0
ft,4,0.0,0.0,0.0,0.0
droplets,4,0.0,0.0,0.0,0.0
fill,4,0.01,0.01,0.0,0.02
dolls,4,0.0,0.0,0.0,0.01
shops,4,0.0,0.0,0.0,0.01
synthetic,4,0.0,0.0,0.0,0.01
fuse,4,0.0,0.0,0.0,0.01
separating,4,0.0,0.0,0.0,0.0
pointed,4,0.0,0.0,0.0,0.01
electronics,4,0.0,0.0,0.0,0.0
optional,4,0.0,0.0,0.0,0.01
inscription,4,0.0,0.0,0.0,0.01
liquids,4,0.0,0.0,0.0,0.01
henry,4,0.0,0.0,0.0,0.0
fingers,4,0.01,0.0,0.0,0.01
cup,4,0.02,0.01,0.0,0.05
corners,4,0.0,0.0,0.0,0.0
thailand,4,0.0,0.0,0.0,0.0
immersed,4,0.0,0.0,0.0,0.0
1889,4,0.0,0.0,0.0,0.0
kinds,4,0.0,0.0,0.0,0.01
valuable,4,0.0,0.0,0.0,0.01
damaging,4,0.0,0.0,0.0,0.01
cell,4,0.01,0.01,0.0,0.02
starring,4,0.0,0.0,0.0,0.01
dirty,4,0.01,0.01,0.0,0.01
modeled,4,0.01,0.0,0.0,0.01
tape,4,0.0,0.0,0.0,0.0
innovation,4,0.0,0.0,0.0,0.0
cheaper,4,0.0,0.0,0.0,0.0
surviving,4,0.0,0.0,0.0,0.0
tools,4,0.0,0.0,0.0,0.01
miniature,4,0.0,0.0,0.0,0.01
sails,4,0.0,0.0,0.0,0.0
delicate,4,0.0,0.0,0.0,0.0
transmitted,4,0.01,0.0,0.0,0.02
pulling,4,0.01,0.01,0.0,0.03
3d,4,0.0,0.0,0.0,0.01
format,4,0.0,0.0,0.0,0.01
egg,4,0.0,0.0,0.0,0.01
thomas,4,0.0,0.0,0.0,0.01
handles,4,0.01,0.01,0.0,0.02
icon,4,0.0,0.0,0.0,0.0
shopping,4,0.0,0.0,0.0,0.0
wilson,4,0.0,0.0,0.0,0.0
shipped,4,0.0,0.0,0.0,0.0
sake,4,0.0,0.0,0.0,0.01
lectures,4,0.0,0.0,0.0,0.0
hull,4,0.0,0.0,0.0,0.0
