context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
actress,10,0.01,0.01,0.0,0.03
into,8,0.01,0.01,0.01,0.02
stories,8,0.01,0.01,0.0,0.04
waste,8,0.0,0.0,0.0,0.01
so,8,0.02,0.01,0.01,0.03
lady,8,0.03,0.03,0.0,0.1
show,8,0.01,0.01,0.0,0.02
12,8,0.01,0.0,0.01,0.02
prompted,8,0.01,0.0,0.0,0.02
pronounced,7,0.01,0.01,0.0,0.02
keep,7,0.01,0.01,0.0,0.02
using,7,0.01,0.01,0.0,0.02
flower,7,0.01,0.01,0.0,0.03
poor,7,0.01,0.0,0.0,0.01
protect,7,0.01,0.0,0.0,0.01
eliminate,7,0.0,0.0,0.0,0.01
mix,7,0.01,0.01,0.0,0.02
thin,7,0.01,0.0,0.0,0.02
dangerous,7,0.01,0.01,0.0,0.03
feed,7,0.02,0.01,0.0,0.07
spread,7,0.01,0.0,0.0,0.02
parts,7,0.0,0.0,0.0,0.0
produces,7,0.01,0.0,0.0,0.02
weak,7,0.0,0.0,0.0,0.01
producers,7,0.0,0.0,0.0,0.01
feeding,7,0.01,0.0,0.0,0.03
gathering,7,0.01,0.0,0.0,0.02
like,7,0.03,0.02,0.02,0.06
beauty,7,0.03,0.02,0.0,0.1
half,7,0.02,0.01,0.0,0.04
love,7,0.02,0.02,0.01,0.06
da,7,0.01,0.01,0.0,0.03
sharp,7,0.01,0.01,0.0,0.02
ms,7,0.01,0.01,0.0,0.05
wo,7,0.01,0.01,0.0,0.02
300,7,0.01,0.0,0.0,0.02
title,7,0.02,0.01,0.0,0.04
herself,7,0.01,0.01,0.0,0.02
which,7,0.01,0.01,0.01,0.02
lovely,7,0.01,0.01,0.0,0.03
above,7,0.01,0.01,0.0,0.02
refers,7,0.01,0.01,0.0,0.03
save,7,0.02,0.01,0.01,0.03
discovered,7,0.01,0.01,0.0,0.02
flies,7,0.02,0.02,0.0,0.1
drops,7,0.01,0.01,0.0,0.05
disorder,6,0.01,0.01,0.0,0.06
intended,6,0.01,0.01,0.0,0.02
grass,6,0.01,0.01,0.0,0.03
can,6,0.01,0.01,0.01,0.02
breeding,6,0.02,0.02,0.01,0.1
hoping,6,0.01,0.01,0.0,0.02
used,6,0.01,0.01,0.01,0.01
pregnant,6,0.02,0.02,0.0,0.1
mature,6,0.01,0.01,0.0,0.03
low,6,0.01,0.0,0.0,0.01
climate,6,0.01,0.01,0.0,0.02
states,6,0.01,0.0,0.0,0.02
na,6,0.0,0.0,0.0,0.02
reject,6,0.02,0.01,0.0,0.03
six,6,0.01,0.0,0.0,0.02
pen,6,0.01,0.01,0.0,0.03
samples,6,0.01,0.01,0.0,0.03
success,6,0.01,0.01,0.0,0.02
worried,6,0.01,0.0,0.0,0.02
findings,6,0.01,0.0,0.0,0.02
farms,6,0.01,0.01,0.0,0.05
documented,6,0.0,0.0,0.0,0.01
heroine,6,0.01,0.01,0.0,0.02
effectively,6,0.0,0.0,0.0,0.02
pink,6,0.01,0.01,0.0,0.03
hungry,6,0.02,0.02,0.0,0.03
occasions,6,0.0,0.0,0.0,0.01
price,6,0.0,0.0,0.0,0.01
