,context,n_concepts,mean_tfidf,mean_diff,evidence
0,lobby,4,0.02,0.02,-
1,knight,4,0.0,0.0,-
2,250,4,0.0,0.0,-
3,formerly,4,0.0,0.0,-
4,indicate,4,0.0,0.0,-
5,substantial,4,0.0,0.0,-
6,sydney,4,0.0,0.0,-
7,older,4,0.0,0.0,-
8,transferred,4,0.0,0.0,-
9,biggest,4,0.0,0.0,-
10,subscription,4,0.01,0.0,-
11,institute,4,0.0,0.0,-
12,dollar,4,0.0,0.0,-
13,elementary,4,0.0,0.0,-
14,sporting,4,0.0,0.0,-
15,certainly,4,0.0,0.0,-
16,patrick,4,0.0,0.0,-
17,lasted,4,0.0,0.0,-
18,indian,4,0.0,0.0,-
19,1916,4,0.0,0.0,-
20,square,2,0.01,0.01,-
